weather,temperature,weekend,occasion,product_name,previous_sales,predicted_sales
Mild,23,No,None,Pista Badam Kulfa,15,17
Mild,23,No,None,Pasta Salad,20,23
Mild,23,No,None,Gourmet Seafood Platter,6,11
Mild,23,No,None,Afghani Lamb Tikka,24,21
Mild,23,No,None,French Fries Large,21,17
Mild,23,No,None,Chicken Jalfrezi,5,11
Mild,23,No,None,Lamb Shank (Nalli Nihari),16,15
Mild,23,No,None,Blueberry Frozen Yogurt,15,11
Mild,23,No,None,Fruit Chaat Special,12,11
Mild,23,No,None,Pina Colada,18,18
Mild,23,No,None,Garlic Butter Lobster,13,13
Mild,23,No,None,Greek Feta Salad,9,13
Mild,23,No,None,Hot Chocolate with Marshmallows,10,14
Mild,23,No,None,Aloo Keema,17,15
Mild,23,No,None,Mutton Chops,11,14
Mild,23,No,None,Grilled Prawns,11,15
Mild,23,No,None,Smoked Brisket Platter,12,12
Mild,23,No,None,Chicken Tikka Platter,16,15
Mild,23,No,None,Fresh Strawberry Lemonade,19,17
Mild,23,No,None,Old Fashioned Milkshake,17,14
Mild,23,No,None,Grilled Salmon,12,18
Mild,23,No,None,Malai Boti Platter,21,16
Mild,23,No,None,Russian Salad,18,16
Mild,23,No,None,Mexican Bean Salad,26,20
Mild,23,No,None,Classic Cheeseburger,15,18
Mild,23,No,None,Vanilla Bean Classic,21,18
Mild,23,No,None,Chicken Club Sandwich,15,18
Mild,23,No,None,Mango Lassi,17,11
Mild,23,No,None,Coffee Mocha Scoop,11,12
Mild,23,No,None,Jalapeno Poppers,15,19
Mild,23,No,None,Cold Coffee with Ice Cream,8,8
Mild,23,No,None,Mixed BBQ Platter,16,17
Mild,23,No,None,Desi Ghee Daal Makhni,14,14
Mild,23,No,None,Peach Iced Tea,17,20
Mild,23,No,None,Caramel Crunch Sundae,16,19
Mild,23,No,None,Grilled Chicken Salad,11,12
Mild,23,No,None,Chicken Haleem,21,19
Mild,23,No,None,Lahori Chana Masala,20,15
Mild,23,No,None,Classic Mint Margarita,11,13
Mild,23,No,None,BBQ Ribs Stack,10,9
Mild,23,No,None,Tandoori Whole Chicken,22,19
Mild,23,No,None,Royal Mutton Karahi,16,14
Mild,23,No,None,Kulfa Falooda,13,15
Mild,23,No,None,Strawberry Cheesecake Ice Cream,20,18
Mild,23,No,None,Mutton Kunna,17,17
Mild,23,No,None,Chicken Wings (10pcs),5,11
Mild,23,No,None,Belgium Chocolate Scoop,17,16
Mild,23,No,None,Loaded Nachos,16,18
Mild,23,No,None,Fresh Orange Juice,21,21
Mild,23,No,None,Paneer Reshmi Handi,19,16
Mild,23,No,None,Fresh Garden Salad,15,12
Mild,23,No,None,Sarson Ka Saag & Makki Roti,18,16
Mild,23,No,None,Classic Caesar Salad,16,12
Mild,23,No,None,BBQ Pizza Medium,23,18
Mild,23,No,None,Beef Seekh Kabab (4pcs),15,13
Mild,23,No,None,Chicken Nuggets (12pcs),14,12
Mild,23,No,None,Iced Caramel Macchiato,16,20
Mild,23,No,None,Beef Paya,2,9
Mild,23,No,None,Desi Chicken Karahi,19,16
Mild,23,No,None,Apple & Walnut Salad,19,24
Mild,23,No,None,Chicken Crunchy Pasta,11,12
Mild,23,No,None,Chef's Signature Steak,12,15
Mild,23,No,None,Crispy Chicken Burger,9,15
Mild,23,No,None,Chocolate chip IceCreame,11,15
Mild,23,No,None,Special Chicken Biryani,21,20
Mild,23,No,None,Cheese Stuffed Kabab,14,19
Mild,23,No,None,Tutti Frutti Special,13,15
Mild,23,No,None,Quinoa Health Bowl,14,9
Mild,23,No,None,Palak Paneer,13,13
Mild,23,No,None,Legendry Tower Burger,25,22
Mild,23,No,None,Zinger Stack,22,21
Mild,23,No,None,White Chicken Handi,15,13
Mild,23,No,None,Mango Sorbet,9,6
Mild,23,No,None,Hot Chilly Fries,17,19
Mild,23,No,None,dfgh,22,16
Mild,29,No,None,Pista Badam Kulfa,9,11
Mild,29,No,None,Pasta Salad,27,23
Mild,29,No,None,Gourmet Seafood Platter,16,14
Mild,29,No,None,Afghani Lamb Tikka,19,18
Mild,29,No,None,French Fries Large,15,16
Mild,29,No,None,Chicken Jalfrezi,17,19
Mild,29,No,None,Lamb Shank (Nalli Nihari),24,17
Mild,29,No,None,Blueberry Frozen Yogurt,11,17
Mild,29,No,None,Fruit Chaat Special,17,19
Mild,29,No,None,Pina Colada,7,11
Mild,29,No,None,Garlic Butter Lobster,22,21
Mild,29,No,None,Greek Feta Salad,18,18
Mild,29,No,None,Hot Chocolate with Marshmallows,12,18
Mild,29,No,None,Aloo Keema,7,11
Mild,29,No,None,Mutton Chops,10,13
Mild,29,No,None,Grilled Prawns,15,14
Mild,29,No,None,Smoked Brisket Platter,12,18
Mild,29,No,None,Chicken Tikka Platter,11,13
Mild,29,No,None,Fresh Strawberry Lemonade,20,16
Mild,29,No,None,Old Fashioned Milkshake,8,11
Mild,29,No,None,Grilled Salmon,6,12
Mild,29,No,None,Malai Boti Platter,20,16
Mild,29,No,None,Russian Salad,12,10
Mild,29,No,None,Mexican Bean Salad,19,13
Mild,29,No,None,Classic Cheeseburger,16,21
Mild,29,No,None,Vanilla Bean Classic,14,20
Mild,29,No,None,Chicken Club Sandwich,14,16
Mild,29,No,None,Mango Lassi,15,14
Mild,29,No,None,Coffee Mocha Scoop,12,12
Mild,29,No,None,Jalapeno Poppers,15,14
Mild,29,No,None,Cold Coffee with Ice Cream,3,9
Mild,29,No,None,Mixed BBQ Platter,12,15
Mild,29,No,None,Desi Ghee Daal Makhni,15,19
Mild,29,No,None,Peach Iced Tea,17,19
Mild,29,No,None,Caramel Crunch Sundae,11,17
Mild,29,No,None,Grilled Chicken Salad,12,16
Mild,29,No,None,Chicken Haleem,15,13
Mild,29,No,None,Lahori Chana Masala,23,17
Mild,29,No,None,Classic Mint Margarita,17,17
Mild,29,No,None,BBQ Ribs Stack,13,20
Mild,29,No,None,Tandoori Whole Chicken,19,15
Mild,29,No,None,Royal Mutton Karahi,20,20
Mild,29,No,None,Kulfa Falooda,19,16
Mild,29,No,None,Strawberry Cheesecake Ice Cream,5,11
Mild,29,No,None,Mutton Kunna,20,24
Mild,29,No,None,Chicken Wings (10pcs),16,15
Mild,29,No,None,Belgium Chocolate Scoop,10,7
Mild,29,No,None,Loaded Nachos,11,8
Mild,29,No,None,Fresh Orange Juice,16,15
Mild,29,No,None,Paneer Reshmi Handi,15,16
Mild,29,No,None,Fresh Garden Salad,17,13
Mild,29,No,None,Sarson Ka Saag & Makki Roti,14,21
Mild,29,No,None,Classic Caesar Salad,3,9
Mild,29,No,None,BBQ Pizza Medium,12,14
Mild,29,No,None,Beef Seekh Kabab (4pcs),30,23
Mild,29,No,None,Chicken Nuggets (12pcs),8,9
Mild,29,No,None,Iced Caramel Macchiato,17,14
Mild,29,No,None,Beef Paya,6,11
Mild,29,No,None,Desi Chicken Karahi,10,10
Mild,29,No,None,Apple & Walnut Salad,9,15
Mild,29,No,None,Chicken Crunchy Pasta,24,20
Mild,29,No,None,Chef's Signature Steak,14,17
Mild,29,No,None,Crispy Chicken Burger,10,11
Mild,29,No,None,Chocolate chip IceCreame,4,8
Mild,29,No,None,Special Chicken Biryani,2,7
Mild,29,No,None,Cheese Stuffed Kabab,18,17
Mild,29,No,None,Tutti Frutti Special,10,9
Mild,29,No,None,Quinoa Health Bowl,23,19
Mild,29,No,None,Palak Paneer,19,16
Mild,29,No,None,Legendry Tower Burger,17,13
Mild,29,No,None,Zinger Stack,19,17
Mild,29,No,None,White Chicken Handi,12,10
Mild,29,No,None,Mango Sorbet,17,15
Mild,29,No,None,Hot Chilly Fries,10,16
Mild,29,No,None,dfgh,17,19
Cold,15,No,None,Pista Badam Kulfa,5,5
Cold,15,No,None,Pasta Salad,14,20
Cold,15,No,None,Gourmet Seafood Platter,40,39
Cold,15,No,None,Afghani Lamb Tikka,34,40
Cold,15,No,None,French Fries Large,15,16
Cold,15,No,None,Chicken Jalfrezi,30,32
Cold,15,No,None,Lamb Shank (Nalli Nihari),29,33
Cold,15,No,None,Blueberry Frozen Yogurt,3,4
Cold,15,No,None,Fruit Chaat Special,17,19
Cold,15,No,None,Pina Colada,9,9
Cold,15,No,None,Garlic Butter Lobster,34,30
Cold,15,No,None,Greek Feta Salad,22,20
Cold,15,No,None,Hot Chocolate with Marshmallows,1,3
Cold,15,No,None,Aloo Keema,32,39
Cold,15,No,None,Mutton Chops,43,34
Cold,15,No,None,Grilled Prawns,32,30
Cold,15,No,None,Smoked Brisket Platter,48,40
Cold,15,No,None,Chicken Tikka Platter,44,38
Cold,15,No,None,Fresh Strawberry Lemonade,8,14
Cold,15,No,None,Old Fashioned Milkshake,9,10
Cold,15,No,None,Grilled Salmon,20,29
Cold,15,No,None,Malai Boti Platter,38,35
Cold,15,No,None,Russian Salad,4,10
Cold,15,No,None,Mexican Bean Salad,25,19
Cold,15,No,None,Classic Cheeseburger,21,20
Cold,15,No,None,Vanilla Bean Classic,4,1
Cold,15,No,None,Chicken Club Sandwich,14,14
Cold,15,No,None,Mango Lassi,2,3
Cold,15,No,None,Coffee Mocha Scoop,1,1
Cold,15,No,None,Jalapeno Poppers,2,6
Cold,15,No,None,Cold Coffee with Ice Cream,1,3
Cold,15,No,None,Mixed BBQ Platter,22,25
Cold,15,No,None,Desi Ghee Daal Makhni,27,32
Cold,15,No,None,Peach Iced Tea,1,3
Cold,15,No,None,Caramel Crunch Sundae,1,1
Cold,15,No,None,Grilled Chicken Salad,13,14
Cold,15,No,None,Chicken Haleem,26,23
Cold,15,No,None,Lahori Chana Masala,28,34
Cold,15,No,None,Classic Mint Margarita,1,4
Cold,15,No,None,BBQ Ribs Stack,29,34
Cold,15,No,None,Tandoori Whole Chicken,42,43
Cold,15,No,None,Royal Mutton Karahi,43,39
Cold,15,No,None,Kulfa Falooda,15,14
Cold,15,No,None,Strawberry Cheesecake Ice Cream,9,12
Cold,15,No,None,Mutton Kunna,37,40
Cold,15,No,None,Chicken Wings (10pcs),13,21
Cold,15,No,None,Belgium Chocolate Scoop,10,9
Cold,15,No,None,Loaded Nachos,19,19
Cold,15,No,None,Fresh Orange Juice,7,8
Cold,15,No,None,Paneer Reshmi Handi,28,35
Cold,15,No,None,Fresh Garden Salad,19,21
Cold,15,No,None,Sarson Ka Saag & Makki Roti,23,25
Cold,15,No,None,Classic Caesar Salad,17,14
Cold,15,No,None,BBQ Pizza Medium,13,16
Cold,15,No,None,Beef Seekh Kabab (4pcs),31,28
Cold,15,No,None,Chicken Nuggets (12pcs),21,20
Cold,15,No,None,Iced Caramel Macchiato,1,1
Cold,15,No,None,Beef Paya,22,28
Cold,15,No,None,Desi Chicken Karahi,27,25
Cold,15,No,None,Apple & Walnut Salad,15,12
Cold,15,No,None,Chicken Crunchy Pasta,18,14
Cold,15,No,None,Chef's Signature Steak,38,35
Cold,15,No,None,Crispy Chicken Burger,12,17
Cold,15,No,None,Chocolate chip IceCreame,1,2
Cold,15,No,None,Special Chicken Biryani,35,30
Cold,15,No,None,Cheese Stuffed Kabab,24,29
Cold,15,No,None,Tutti Frutti Special,5,7
Cold,15,No,None,Quinoa Health Bowl,14,16
Cold,15,No,None,Palak Paneer,36,35
Cold,15,No,None,Legendry Tower Burger,8,12
Cold,15,No,None,Zinger Stack,9,13
Cold,15,No,None,White Chicken Handi,28,28
Cold,15,No,None,Mango Sorbet,1,2
Cold,15,No,None,Hot Chilly Fries,19,15
Cold,15,No,None,dfgh,2,8
Hot,33,No,None,Pista Badam Kulfa,39,31
Hot,33,No,None,Pasta Salad,20,24
Hot,33,No,None,Gourmet Seafood Platter,6,5
Hot,33,No,None,Afghani Lamb Tikka,16,11
Hot,33,No,None,French Fries Large,19,18
Hot,33,No,None,Chicken Jalfrezi,6,7
Hot,33,No,None,Lamb Shank (Nalli Nihari),1,2
Hot,33,No,None,Blueberry Frozen Yogurt,38,41
Hot,33,No,None,Fruit Chaat Special,19,21
Hot,33,No,None,Pina Colada,34,33
Hot,33,No,None,Garlic Butter Lobster,18,15
Hot,33,No,None,Greek Feta Salad,20,17
Hot,33,No,None,Hot Chocolate with Marshmallows,38,38
Hot,33,No,None,Aloo Keema,8,4
Hot,33,No,None,Mutton Chops,8,10
Hot,33,No,None,Grilled Prawns,16,19
Hot,33,No,None,Smoked Brisket Platter,7,12
Hot,33,No,None,Chicken Tikka Platter,14,21
Hot,33,No,None,Fresh Strawberry Lemonade,46,47
Hot,33,No,None,Old Fashioned Milkshake,48,41
Hot,33,No,None,Grilled Salmon,6,8
Hot,33,No,None,Malai Boti Platter,15,14
Hot,33,No,None,Russian Salad,13,16
Hot,33,No,None,Mexican Bean Salad,30,24
Hot,33,No,None,Classic Cheeseburger,17,22
Hot,33,No,None,Vanilla Bean Classic,36,31
Hot,33,No,None,Chicken Club Sandwich,15,12
Hot,33,No,None,Mango Lassi,31,31
Hot,33,No,None,Coffee Mocha Scoop,36,33
Hot,33,No,None,Jalapeno Poppers,25,22
Hot,33,No,None,Cold Coffee with Ice Cream,25,35
Hot,33,No,None,Mixed BBQ Platter,4,10
Hot,33,No,None,Desi Ghee Daal Makhni,9,9
Hot,33,No,None,Peach Iced Tea,34,35
Hot,33,No,None,Caramel Crunch Sundae,33,30
Hot,33,No,None,Grilled Chicken Salad,15,17
Hot,33,No,None,Chicken Haleem,2,6
Hot,33,No,None,Lahori Chana Masala,16,13
Hot,33,No,None,Classic Mint Margarita,24,33
Hot,33,No,None,BBQ Ribs Stack,7,9
Hot,33,No,None,Tandoori Whole Chicken,9,8
Hot,33,No,None,Royal Mutton Karahi,3,4
Hot,33,No,None,Kulfa Falooda,36,38
Hot,33,No,None,Strawberry Cheesecake Ice Cream,44,42
Hot,33,No,None,Mutton Kunna,4,4
Hot,33,No,None,Chicken Wings (10pcs),16,17
Hot,33,No,None,Belgium Chocolate Scoop,26,30
Hot,33,No,None,Loaded Nachos,17,17
Hot,33,No,None,Fresh Orange Juice,34,43
Hot,33,No,None,Paneer Reshmi Handi,12,12
Hot,33,No,None,Fresh Garden Salad,25,28
Hot,33,No,None,Sarson Ka Saag & Makki Roti,7,7
Hot,33,No,None,Classic Caesar Salad,19,17
Hot,33,No,None,BBQ Pizza Medium,1,7
Hot,33,No,None,Beef Seekh Kabab (4pcs),10,8
Hot,33,No,None,Chicken Nuggets (12pcs),25,21
Hot,33,No,None,Iced Caramel Macchiato,27,30
Hot,33,No,None,Beef Paya,7,4
Hot,33,No,None,Desi Chicken Karahi,5,1
Hot,33,No,None,Apple & Walnut Salad,16,20
Hot,33,No,None,Chicken Crunchy Pasta,11,10
Hot,33,No,None,Chef's Signature Steak,14,14
Hot,33,No,None,Crispy Chicken Burger,10,15
Hot,33,No,None,Chocolate chip IceCreame,37,43
Hot,33,No,None,Special Chicken Biryani,5,8
Hot,33,No,None,Cheese Stuffed Kabab,12,13
Hot,33,No,None,Tutti Frutti Special,41,37
Hot,33,No,None,Quinoa Health Bowl,20,18
Hot,33,No,None,Palak Paneer,13,11
Hot,33,No,None,Legendry Tower Burger,4,9
Hot,33,No,None,Zinger Stack,4,9
Hot,33,No,None,White Chicken Handi,7,11
Hot,33,No,None,Mango Sorbet,33,38
Hot,33,No,None,Hot Chilly Fries,13,16
Hot,33,No,None,dfgh,12,11
Mild,27,Yes,None,Pista Badam Kulfa,28,27
Mild,27,Yes,None,Pasta Salad,20,21
Mild,27,Yes,None,Gourmet Seafood Platter,23,23
Mild,27,Yes,None,Afghani Lamb Tikka,19,19
Mild,27,Yes,None,French Fries Large,28,32
Mild,27,Yes,None,Chicken Jalfrezi,24,25
Mild,27,Yes,None,Lamb Shank (Nalli Nihari),20,18
Mild,27,Yes,None,Blueberry Frozen Yogurt,24,32
Mild,27,Yes,None,Fruit Chaat Special,35,29
Mild,27,Yes,None,Pina Colada,32,33
Mild,27,Yes,None,Garlic Butter Lobster,34,34
Mild,27,Yes,None,Greek Feta Salad,25,21
Mild,27,Yes,None,Hot Chocolate with Marshmallows,35,35
Mild,27,Yes,None,Aloo Keema,31,25
Mild,27,Yes,None,Mutton Chops,29,30
Mild,27,Yes,None,Grilled Prawns,17,23
Mild,27,Yes,None,Smoked Brisket Platter,28,30
Mild,27,Yes,None,Chicken Tikka Platter,21,22
Mild,27,Yes,None,Fresh Strawberry Lemonade,35,36
Mild,27,Yes,None,Old Fashioned Milkshake,27,30
Mild,27,Yes,None,Grilled Salmon,29,25
Mild,27,Yes,None,Malai Boti Platter,26,27
Mild,27,Yes,None,Russian Salad,23,21
Mild,27,Yes,None,Mexican Bean Salad,35,33
Mild,27,Yes,None,Classic Cheeseburger,24,29
Mild,27,Yes,None,Vanilla Bean Classic,39,39
Mild,27,Yes,None,Chicken Club Sandwich,42,36
Mild,27,Yes,None,Mango Lassi,31,36
Mild,27,Yes,None,Coffee Mocha Scoop,43,36
Mild,27,Yes,None,Jalapeno Poppers,17,22
Mild,27,Yes,None,Cold Coffee with Ice Cream,38,37
Mild,27,Yes,None,Mixed BBQ Platter,20,18
Mild,27,Yes,None,Desi Ghee Daal Makhni,14,14
Mild,27,Yes,None,Peach Iced Tea,22,29
Mild,27,Yes,None,Caramel Crunch Sundae,30,30
Mild,27,Yes,None,Grilled Chicken Salad,22,23
Mild,27,Yes,None,Chicken Haleem,34,28
Mild,27,Yes,None,Lahori Chana Masala,18,18
Mild,27,Yes,None,Classic Mint Margarita,39,30
Mild,27,Yes,None,BBQ Ribs Stack,21,23
Mild,27,Yes,None,Tandoori Whole Chicken,28,27
Mild,27,Yes,None,Royal Mutton Karahi,15,21
Mild,27,Yes,None,Kulfa Falooda,34,35
Mild,27,Yes,None,Strawberry Cheesecake Ice Cream,30,30
Mild,27,Yes,None,Mutton Kunna,22,26
Mild,27,Yes,None,Chicken Wings (10pcs),26,31
Mild,27,Yes,None,Belgium Chocolate Scoop,34,31
Mild,27,Yes,None,Loaded Nachos,29,29
Mild,27,Yes,None,Fresh Orange Juice,42,42
Mild,27,Yes,None,Paneer Reshmi Handi,13,16
Mild,27,Yes,None,Fresh Garden Salad,38,29
Mild,27,Yes,None,Sarson Ka Saag & Makki Roti,31,28
Mild,27,Yes,None,Classic Caesar Salad,24,30
Mild,27,Yes,None,BBQ Pizza Medium,48,42
Mild,27,Yes,None,Beef Seekh Kabab (4pcs),26,25
Mild,27,Yes,None,Chicken Nuggets (12pcs),25,29
Mild,27,Yes,None,Iced Caramel Macchiato,37,32
Mild,27,Yes,None,Beef Paya,19,15
Mild,27,Yes,None,Desi Chicken Karahi,20,27
Mild,27,Yes,None,Apple & Walnut Salad,30,25
Mild,27,Yes,None,Chicken Crunchy Pasta,36,36
Mild,27,Yes,None,Chef's Signature Steak,31,28
Mild,27,Yes,None,Crispy Chicken Burger,25,25
Mild,27,Yes,None,Chocolate chip IceCreame,24,30
Mild,27,Yes,None,Special Chicken Biryani,29,25
Mild,27,Yes,None,Cheese Stuffed Kabab,28,23
Mild,27,Yes,None,Tutti Frutti Special,38,32
Mild,27,Yes,None,Quinoa Health Bowl,18,18
Mild,27,Yes,None,Palak Paneer,33,26
Mild,27,Yes,None,Legendry Tower Burger,49,40
Mild,27,Yes,None,Zinger Stack,41,36
Mild,27,Yes,None,White Chicken Handi,34,31
Mild,27,Yes,None,Mango Sorbet,29,28
Mild,27,Yes,None,Hot Chilly Fries,22,28
Mild,27,Yes,None,dfgh,37,31
Mild,22,Yes,None,Pista Badam Kulfa,26,30
Mild,22,Yes,None,Pasta Salad,21,22
Mild,22,Yes,None,Gourmet Seafood Platter,26,27
Mild,22,Yes,None,Afghani Lamb Tikka,26,22
Mild,22,Yes,None,French Fries Large,38,43
Mild,22,Yes,None,Chicken Jalfrezi,25,20
Mild,22,Yes,None,Lamb Shank (Nalli Nihari),20,28
Mild,22,Yes,None,Blueberry Frozen Yogurt,38,36
Mild,22,Yes,None,Fruit Chaat Special,25,19
Mild,22,Yes,None,Pina Colada,30,32
Mild,22,Yes,None,Garlic Butter Lobster,26,21
Mild,22,Yes,None,Greek Feta Salad,23,25
Mild,22,Yes,None,Hot Chocolate with Marshmallows,19,26
Mild,22,Yes,None,Aloo Keema,24,23
Mild,22,Yes,None,Mutton Chops,26,23
Mild,22,Yes,None,Grilled Prawns,31,23
Mild,22,Yes,None,Smoked Brisket Platter,26,30
Mild,22,Yes,None,Chicken Tikka Platter,28,27
Mild,22,Yes,None,Fresh Strawberry Lemonade,25,27
Mild,22,Yes,None,Old Fashioned Milkshake,28,27
Mild,22,Yes,None,Grilled Salmon,22,31
Mild,22,Yes,None,Malai Boti Platter,22,16
Mild,22,Yes,None,Russian Salad,23,26
Mild,22,Yes,None,Mexican Bean Salad,26,25
Mild,22,Yes,None,Classic Cheeseburger,21,27
Mild,22,Yes,None,Vanilla Bean Classic,17,21
Mild,22,Yes,None,Chicken Club Sandwich,38,32
Mild,22,Yes,None,Mango Lassi,15,22
Mild,22,Yes,None,Coffee Mocha Scoop,27,31
Mild,22,Yes,None,Jalapeno Poppers,22,22
Mild,22,Yes,None,Cold Coffee with Ice Cream,40,36
Mild,22,Yes,None,Mixed BBQ Platter,17,22
Mild,22,Yes,None,Desi Ghee Daal Makhni,22,31
Mild,22,Yes,None,Peach Iced Tea,24,30
Mild,22,Yes,None,Caramel Crunch Sundae,37,37
Mild,22,Yes,None,Grilled Chicken Salad,30,28
Mild,22,Yes,None,Chicken Haleem,25,22
Mild,22,Yes,None,Lahori Chana Masala,25,18
Mild,22,Yes,None,Classic Mint Margarita,36,33
Mild,22,Yes,None,BBQ Ribs Stack,19,21
Mild,22,Yes,None,Tandoori Whole Chicken,22,22
Mild,22,Yes,None,Royal Mutton Karahi,19,20
Mild,22,Yes,None,Kulfa Falooda,30,26
Mild,22,Yes,None,Strawberry Cheesecake Ice Cream,28,36
Mild,22,Yes,None,Mutton Kunna,27,20
Mild,22,Yes,None,Chicken Wings (10pcs),39,34
Mild,22,Yes,None,Belgium Chocolate Scoop,22,25
Mild,22,Yes,None,Loaded Nachos,36,42
Mild,22,Yes,None,Fresh Orange Juice,23,28
Mild,22,Yes,None,Paneer Reshmi Handi,31,27
Mild,22,Yes,None,Fresh Garden Salad,34,28
Mild,22,Yes,None,Sarson Ka Saag & Makki Roti,27,27
Mild,22,Yes,None,Classic Caesar Salad,17,20
Mild,22,Yes,None,BBQ Pizza Medium,33,33
Mild,22,Yes,None,Beef Seekh Kabab (4pcs),26,21
Mild,22,Yes,None,Chicken Nuggets (12pcs),37,35
Mild,22,Yes,None,Iced Caramel Macchiato,30,33
Mild,22,Yes,None,Beef Paya,19,20
Mild,22,Yes,None,Desi Chicken Karahi,15,24
Mild,22,Yes,None,Apple & Walnut Salad,20,17
Mild,22,Yes,None,Chicken Crunchy Pasta,27,27
Mild,22,Yes,None,Chef's Signature Steak,21,22
Mild,22,Yes,None,Crispy Chicken Burger,35,35
Mild,22,Yes,None,Chocolate chip IceCreame,24,28
Mild,22,Yes,None,Special Chicken Biryani,18,18
Mild,22,Yes,None,Cheese Stuffed Kabab,21,27
Mild,22,Yes,None,Tutti Frutti Special,27,32
Mild,22,Yes,None,Quinoa Health Bowl,12,19
Mild,22,Yes,None,Palak Paneer,17,24
Mild,22,Yes,None,Legendry Tower Burger,36,35
Mild,22,Yes,None,Zinger Stack,25,30
Mild,22,Yes,None,White Chicken Handi,32,29
Mild,22,Yes,None,Mango Sorbet,32,25
Mild,22,Yes,None,Hot Chilly Fries,27,24
Mild,22,Yes,None,dfgh,29,33
Hot,34,No,None,Pista Badam Kulfa,40,35
Hot,34,No,None,Pasta Salad,26,27
Hot,34,No,None,Gourmet Seafood Platter,7,13
Hot,34,No,None,Afghani Lamb Tikka,12,8
Hot,34,No,None,French Fries Large,14,12
Hot,34,No,None,Chicken Jalfrezi,17,15
Hot,34,No,None,Lamb Shank (Nalli Nihari),11,12
Hot,34,No,None,Blueberry Frozen Yogurt,39,41
Hot,34,No,None,Fruit Chaat Special,20,16
Hot,34,No,None,Pina Colada,24,33
Hot,34,No,None,Garlic Butter Lobster,7,14
Hot,34,No,None,Greek Feta Salad,14,17
Hot,34,No,None,Hot Chocolate with Marshmallows,29,31
Hot,34,No,None,Aloo Keema,13,10
Hot,34,No,None,Mutton Chops,16,10
Hot,34,No,None,Grilled Prawns,1,2
Hot,34,No,None,Smoked Brisket Platter,16,13
Hot,34,No,None,Chicken Tikka Platter,11,10
Hot,34,No,None,Fresh Strawberry Lemonade,34,43
Hot,34,No,None,Old Fashioned Milkshake,43,39
Hot,34,No,None,Grilled Salmon,17,16
Hot,34,No,None,Malai Boti Platter,13,10
Hot,34,No,None,Russian Salad,12,11
Hot,34,No,None,Mexican Bean Salad,19,19
Hot,34,No,None,Classic Cheeseburger,14,11
Hot,34,No,None,Vanilla Bean Classic,33,35
Hot,34,No,None,Chicken Club Sandwich,16,11
Hot,34,No,None,Mango Lassi,39,33
Hot,34,No,None,Coffee Mocha Scoop,47,44
Hot,34,No,None,Jalapeno Poppers,16,24
Hot,34,No,None,Cold Coffee with Ice Cream,29,30
Hot,34,No,None,Mixed BBQ Platter,1,4
Hot,34,No,None,Desi Ghee Daal Makhni,13,12
Hot,34,No,None,Peach Iced Tea,31,32
Hot,34,No,None,Caramel Crunch Sundae,30,30
Hot,34,No,None,Grilled Chicken Salad,21,25
Hot,34,No,None,Chicken Haleem,17,16
Hot,34,No,None,Lahori Chana Masala,8,10
Hot,34,No,None,Classic Mint Margarita,40,36
Hot,34,No,None,BBQ Ribs Stack,1,2
Hot,34,No,None,Tandoori Whole Chicken,12,8
Hot,34,No,None,Royal Mutton Karahi,1,1
Hot,34,No,None,Kulfa Falooda,42,42
Hot,34,No,None,Strawberry Cheesecake Ice Cream,27,31
Hot,34,No,None,Mutton Kunna,11,12
Hot,34,No,None,Chicken Wings (10pcs),19,18
Hot,34,No,None,Belgium Chocolate Scoop,24,25
Hot,34,No,None,Loaded Nachos,14,17
Hot,34,No,None,Fresh Orange Juice,33,32
Hot,34,No,None,Paneer Reshmi Handi,12,11
Hot,34,No,None,Fresh Garden Salad,14,19
Hot,34,No,None,Sarson Ka Saag & Makki Roti,2,7
Hot,34,No,None,Classic Caesar Salad,20,21
Hot,34,No,None,BBQ Pizza Medium,22,21
Hot,34,No,None,Beef Seekh Kabab (4pcs),6,8
Hot,34,No,None,Chicken Nuggets (12pcs),10,13
Hot,34,No,None,Iced Caramel Macchiato,51,44
Hot,34,No,None,Beef Paya,4,8
Hot,34,No,None,Desi Chicken Karahi,12,12
Hot,34,No,None,Apple & Walnut Salad,17,18
Hot,34,No,None,Chicken Crunchy Pasta,14,13
Hot,34,No,None,Chef's Signature Steak,10,12
Hot,34,No,None,Crispy Chicken Burger,16,21
Hot,34,No,None,Chocolate chip IceCreame,37,32
Hot,34,No,None,Special Chicken Biryani,15,11
Hot,34,No,None,Cheese Stuffed Kabab,7,9
Hot,34,No,None,Tutti Frutti Special,42,35
Hot,34,No,None,Quinoa Health Bowl,11,15
Hot,34,No,None,Palak Paneer,20,18
Hot,34,No,None,Legendry Tower Burger,3,8
Hot,34,No,None,Zinger Stack,23,18
Hot,34,No,None,White Chicken Handi,10,11
Hot,34,No,None,Mango Sorbet,48,47
Hot,34,No,None,Hot Chilly Fries,22,20
Hot,34,No,None,dfgh,18,16
Cold,8,No,Eid,Pista Badam Kulfa,9,5
Cold,8,No,Eid,Pasta Salad,28,27
Cold,8,No,Eid,Gourmet Seafood Platter,50,61
Cold,8,No,Eid,Afghani Lamb Tikka,64,64
Cold,8,No,Eid,French Fries Large,23,25
Cold,8,No,Eid,Chicken Jalfrezi,63,51
Cold,8,No,Eid,Lamb Shank (Nalli Nihari),68,71
Cold,8,No,Eid,Blueberry Frozen Yogurt,1,1
Cold,8,No,Eid,Fruit Chaat Special,24,25
Cold,8,No,Eid,Pina Colada,16,14
